session_id,start_time,end_time,start_frame,end_frame,audio_path,num_speakers,spk0_video_path,spk0_label_path,spk0_start_frame,spk0_end_frame,spk1_video_path,spk1_label_path,spk1_start_frame,spk1_end_frame,spk2_video_path,spk2_label_path,spk2_start_frame,spk2_end_frame,spk3_video_path,spk3_label_path,spk3_start_frame,spk3_end_frame,spk4_video_path,spk4_label_path,spk4_start_frame,spk4_end_frame,spk5_video_path,spk5_label_path,spk5_start_frame,spk5_end_frame,spk6_video_path,spk6_label_path,spk6_start_frame,spk6_end_frame,spk7_video_path,spk7_label_path,spk7_start_frame,spk7_end_frame
session_04,72.0,80.0,1800,2000,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/audio_features.npy,5,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,1800,2000,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,1800,2000,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,1800,2000,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,1800,2000,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,1800,2000,,,-1,-1,,,-1,-1,,,-1,-1
session_04,76.0,84.0,1900,2100,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/audio_features.npy,5,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,1900,2100,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,1900,2100,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,1900,2100,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,1900,2100,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,1900,2100,,,-1,-1,,,-1,-1,,,-1,-1
session_04,80.0,88.0,2000,2200,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/audio_features.npy,5,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2000,2200,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2000,2200,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2000,2200,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2000,2200,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2000,2200,,,-1,-1,,,-1,-1,,,-1,-1
session_04,84.0,92.0,2100,2300,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/audio_features.npy,5,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2100,2300,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2100,2300,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2100,2300,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2100,2300,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2100,2300,,,-1,-1,,,-1,-1,,,-1,-1
session_04,88.0,96.0,2200,2400,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/audio_features.npy,5,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2200,2400,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2200,2400,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2200,2400,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2200,2400,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2200,2400,,,-1,-1,,,-1,-1,,,-1,-1
session_04,92.0,100.0,2300,2500,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/audio_features.npy,5,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2300,2500,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2300,2500,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2300,2500,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2300,2500,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2300,2500,,,-1,-1,,,-1,-1,,,-1,-1
session_04,96.0,104.0,2400,2600,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/audio_features.npy,5,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2400,2600,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2400,2600,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2400,2600,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2400,2600,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2400,2600,,,-1,-1,,,-1,-1,,,-1,-1
session_04,100.0,108.0,2500,2700,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/audio_features.npy,5,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2500,2700,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2500,2700,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2500,2700,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2500,2700,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2500,2700,,,-1,-1,,,-1,-1,,,-1,-1
session_04,104.0,112.0,2600,2800,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/audio_features.npy,5,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2600,2800,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2600,2800,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2600,2800,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2600,2800,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2600,2800,,,-1,-1,,,-1,-1,,,-1,-1
session_04,108.0,116.0,2700,2900,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/audio_features.npy,5,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2700,2900,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2700,2900,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2700,2900,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2700,2900,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2700,2900,,,-1,-1,,,-1,-1,,,-1,-1
session_04,112.0,120.0,2800,3000,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/audio_features.npy,5,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2800,3000,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2800,3000,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2800,3000,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2800,3000,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2800,3000,,,-1,-1,,,-1,-1,,,-1,-1
session_04,116.0,124.0,2900,3100,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/audio_features.npy,5,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2900,3100,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2900,3100,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2900,3100,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2900,3100,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,2900,3100,,,-1,-1,,,-1,-1,,,-1,-1
session_04,120.0,128.0,3000,3200,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/audio_features.npy,5,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3000,3200,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3000,3200,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3000,3200,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3000,3200,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3000,3200,,,-1,-1,,,-1,-1,,,-1,-1
session_04,124.0,132.0,3100,3300,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/audio_features.npy,5,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3100,3300,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3100,3300,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3100,3300,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3100,3300,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3100,3300,,,-1,-1,,,-1,-1,,,-1,-1
session_04,128.0,136.0,3200,3400,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/audio_features.npy,5,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3200,3400,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3200,3400,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3200,3400,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3200,3400,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3200,3400,,,-1,-1,,,-1,-1,,,-1,-1
session_04,132.0,140.0,3300,3500,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/audio_features.npy,5,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3300,3500,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3300,3500,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3300,3500,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3300,3500,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3300,3500,,,-1,-1,,,-1,-1,,,-1,-1
session_04,136.0,144.0,3400,3600,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/audio_features.npy,5,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3400,3600,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3400,3600,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3400,3600,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3400,3600,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3400,3600,,,-1,-1,,,-1,-1,,,-1,-1
session_04,140.0,148.0,3500,3700,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/audio_features.npy,5,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3500,3700,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3500,3700,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3500,3700,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3500,3700,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3500,3700,,,-1,-1,,,-1,-1,,,-1,-1
session_04,144.0,152.0,3600,3800,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/audio_features.npy,5,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3600,3800,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3600,3800,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3600,3800,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3600,3800,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3600,3800,,,-1,-1,,,-1,-1,,,-1,-1
session_04,148.0,156.0,3700,3900,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/audio_features.npy,5,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3700,3900,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3700,3900,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3700,3900,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3700,3900,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3700,3900,,,-1,-1,,,-1,-1,,,-1,-1
session_04,152.0,160.0,3800,4000,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/audio_features.npy,5,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3800,4000,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3800,4000,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3800,4000,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3800,4000,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3800,4000,,,-1,-1,,,-1,-1,,,-1,-1
session_04,156.0,164.0,3900,4100,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/audio_features.npy,5,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3900,4100,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3900,4100,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3900,4100,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3900,4100,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,3900,4100,,,-1,-1,,,-1,-1,,,-1,-1
session_04,160.0,168.0,4000,4200,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/audio_features.npy,5,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_0.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,4000,4200,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_1.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,4000,4200,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_2.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,4000,4200,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_3.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,4000,4200,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/video_features/spk_4.npy,/home/speech-audio-research/22b3965/train-bin/tran-bin/modified-train/session_04/diarization_labels.npy,4000,4200,,,-1,-1,,,-1,-1,,,-1,-1
